espn_athlete_id,player_name,team,status,injury_type,injury_location,injury_side,return_date,short_comment,long_comment,reported_at,fetched_at_utc,source_name
638919,Chase Young,NO,Active,,,,,Young (calf) was a limited participant in Wednesday's practice.,Young was a limited participant in the Thursday and Friday's practices leading up to the Saints' Week 2 win over the Ravens. The pass rusher played through the calf issue in the win and may see his workload in practice limited again during Week 3 prep ahead of Sunday's game against the Raiders.,2026-09-23 19:59:00,2026-09-24 20:37:16.310505,espn
638915,Jonas Sanker,NO,Active,,,,,Sanker (knee) was a limited participant in Wednesday's practice.,Sanker likely sustained his knee injury in the Saints' Week 2 win over the Ravens. The defensive back secured three solo tackles on 34 defensive snaps in the effort. The 23-year-old will need to upgrade to full practice participation by Friday to avoid an injury designation ahead of Sunday's game against the Raiders.,2026-09-23 19:54:00,2026-09-24 20:37:16.310505,espn
638909,Kelvin Banks Jr.,NO,Injured Reserve,Ankle,Leg,Not Specified,2026-11-29,The Saints placed Banks (ankle) on injured reserve Wednesday.,"Banks' move to injured reserve doesn't come as a surprise, as it was previously announced he'd be forced to miss at least 10 weeks after undergoing surgery for a high-ankle sprain. In his absence, Mason Murphy will serve as the team's primary backup tackle.",2026-09-23 19:39:00,2026-09-24 20:37:16.310505,espn
-2013135,Barion Brown,NO,Questionable,Hamstring,Leg,Not Specified,2026-09-27,questionable,questionable,2026-09-23 16:34:00,2026-09-24 20:37:16.310505,espn
638775,Oscar Delp,NO,Active,,,,,Delp gathered in his only target for eight yards during Sunday's 24-17 victory over the Ravens.,"Delp didn't suit up for the 31-30 overtime loss to Detroit in Week 1 due to a hamstring issue, though he was on the field for Sunday's 24-17 upset win over Baltimore. However, despite the rookie's availability in Week 2, he appeared in just nine of the Saints' 68 offensive snaps, catching his only target for eight yards, while logging six snaps on special teams. Although Delp could see more action moving ahead, it doesn't appear as if he will be more involved than Noah Fant and Juwan Johnson anytime soon.",2026-09-22 22:10:00,2026-09-24 20:37:16.310505,espn
638761,Bryce Lance,NO,Active,,,,,Lance caught his only target for eight yards in Sunday's 24-17 victory against Baltimore.,"Lance was on the field for 54 of New Orleans' 68 offensive snaps, but he had only one pass thrown his way by Tyler Shough. Chris Olave (10 targets) and Devaughn Vele (seven) got 17 of the Saints' 19 total wideout targets, so Lance wasn't alone in having a quiet day among the team's complementary options. Barion Brown logged just two offensive snaps Sunday and Kevin Austin notched five, so Lance seems to be clearly ahead of both in the pecking order.",2026-09-22 21:36:00,2026-09-24 20:37:16.310505,espn
638732,Kaden Elliss,NO,Active,,,,,Elliss recorded six tackles (four solo) during Sunday's 24-17 win at Baltimore.,"Elliss again led Saints linebackers in defensive snaps (58) in Week 2, and he racked up six-plus tackles for his third straight contest going back to last season. He will likely play a similarly large role at linebacker in Week 3 versus the Raiders.",2026-09-22 20:34:00,2026-09-24 20:37:16.310505,espn
638730,Pete Werner,NO,Active,,,,,"Werner recorded 11 tackles (eight solo), including 1.0 sacks, during Sunday's 24-17 win at Baltimore.","Werner was one of the main factors in keeping the Ravens' rushing attack in check in Week 2, and he managed his best tackle total since Week 5 of the 2025 season. He'll be hoping to keep the momentum up in a Week 3 tilt versus the Raiders.",2026-09-22 20:31:00,2026-09-24 20:37:16.310505,espn
638543,Martin Emerson Jr.,NO,Questionable,Shoulder,Arm,Not Specified,2026-09-27,"Coach Kellen Moore said Monday that Emerson is ""day-to-day"" after injuring his shoulder in Week 2 at Baltimore, Ross Jackson of WWL Louisiana reports.","Emerson left during the first half of the Saints' win in Week 2 after hurting his shoulder, but it appears not to be too serious of an issue. New Orleans' first official injury report of the week Wednesday should shed more light on his potential availability for Week 3.",2026-09-21 19:34:00,2026-09-24 20:37:16.310505,espn
638524,Daniel Carlson,NO,Active,,,,,Carlson went 3-for-3 on field-goal attempts and made his only extra-point try during Sunday's 24-17 win over Baltimore.,"Carlson rebounded well after missing a potential game-winning 62-yard kick wide right to end regulation in the team's 31-30 overtime loss to the Lions in Week 1. The kicker nailed a chip-shot 23-yard field goal in the second quarter before converting a 47-yard try as time expired in the first half. He later added a season-long 51-yard field goal make to cap off the team's first possession of the third quarter. Carlson beat out Tanner Brown and Charlie Smyth for the Saints' starting kicker job last month, and he now has gone 4-for-5 on field-goal tries over two contests to open the 2026 campaign.",2026-09-21 18:51:00,2026-09-24 20:37:16.310505,espn
638459,Alvin Kamara,NO,Active,,,,,Kamara rushed nine times for 15 yards and caught five of six targets for seven yards in Sunday's 24-17 win over the Ravens.,"It's difficult to be less efficient than this, as Kamara's 16 opportunities produced a total of 22 yards. It was the veteran running back's season debut after he missed the entire preseason and Week 1 recovering from a sprained MCL. Kamara made the start alongside Travis Etienne, who turned his eight carries into 25 yards while securing both of his targets for six yards. The Saints continue to use a full-blown three-man committee out of the backfield, as Etienne led the trio with 37 snaps to Kamara's 20 and CJ Donaldson's 20. Now 31 years old and coming off a knee injury, Kamara may not have a whole lot left in the tank.",2026-09-21 14:57:00,2026-09-24 20:37:16.310505,espn
638458,Juwan Johnson,NO,Active,,,,,Johnson caught all four targets for 66 yards in Sunday's 24-17 win over the Ravens.,"Johnson dealt with an illness during the week but played 36 of 68 offensive snaps and ran 23 routes on Tyler Shough's 39 dropbacks. It was a dip in snap rate and route share compared to Week 1 for Johnson, but he still out-targeted Noah Fant four to zero against Baltimore. Through two games, Johnson has seven catches for 120 yards and a touchdown on 11 targets. It will be interesting to see if his snaps and routes come back up to Week 1 levels next Sunday against the Raiders.",2026-09-21 14:51:00,2026-09-24 20:37:16.310505,espn
-2010273,Zach Wilson,NO,Active,,,,,,,2026-09-21 13:19:00,2026-09-24 20:37:16.310505,espn
-2010275,Decamerion Richardson,NO,Active,,,,,,,2026-09-21 13:19:00,2026-09-24 20:37:16.310505,espn
-2010276,Mason Murphy,NO,Active,,,,,,,2026-09-21 13:19:00,2026-09-24 20:37:16.310505,espn
-2010277,John Ridgeway III,NO,Active,,,,,,,2026-09-21 13:19:00,2026-09-24 20:37:16.310505,espn
638374,Devaughn Vele,NO,Active,,,,,Vele caught five of seven targets for 64 yards during Sunday's 24-17 win over the Ravens.,"Vele was able to remain a major part of the Saints' offensive attack, finishing second on the team in targets behind fellow wide receiver Chris Olave (10) in Week 2. The 28-year-old appears to have solidified himself as the team's No. 2 wide receiver with Jordyn Tyson (hamstring) on injured reserve, catching 12 of 16 targets for 133 yards and a touchdown over the first two games of the 2026 campaign. Vele will have a strong chance to keep up his hot start to the season when New Orleans faces the Raiders in Week 3.",2026-09-20 20:17:00,2026-09-24 20:37:16.310505,espn
638234,Tyler Shough,NO,Active,,,,,Shough completed 27 of 34 passes for 252 yards and a touchdown while adding 23 yards and a TD on nine carries in Sunday's 24-17 win over the Ravens.,"The second-year QB had a slow start to the contest, but Shough engineered another second-half comeback for the Saints, and this one was actually successful. He hit Chris Olave for a 21-yard TD early in the fourth quarter before just getting across the goal line for a one-yard score inside the final two minutes. Shough has 662 passing yards and a 4:2 TD:INT through two games to begin the season, and he'll take plenty of confidence and momentum into a Week 3 home clash with the Raiders.",2026-09-20 15:25:00,2026-09-24 20:37:16.310505,espn
638232,Chris Olave,NO,Active,,,,,Olave caught eight of 10 targets for 86 yards and a touchdown in Sunday's 24-17 win over Baltimore.,"The fifth-year wideout dealt with a minor hamstring issue during the week, but Olave looked fully healthy when he hauled in a 21-yard strike from Tyler Shough early in the fourth quarter to tie the game at 17-17. Olave has an impressive 18-268-1 line on 23 targets through two games as the Saints' clear top downfield option, and he seems likely to continue padding his numbers in a Week 3 home tilt against the Raiders.",2026-09-20 15:13:00,2026-09-24 20:37:16.310505,espn
638019,Zach Wood,NO,Injured Reserve,Calf,Leg,Not Specified,2026-10-18,The Saints placed Wood (calf) on injured reserve Friday.,"Wood's calf injury is set to keep him away from the field for at least four weeks, which essentially mirrors the minimum amount of time he'd be required to miss while on IR. The Saints will likely utilize new practice-squad addition Scott Daly as the interim long snapper beginning with an elevation for Sunday's game against the Ravens.",2026-09-18 22:01:00,2026-09-24 20:37:16.310505,espn
638997,Jaxson Dart,NYG,Injured Reserve,Knee - Meniscus,Leg,Left,2027-01-17,"The Giants officially placed Dart (knee) on injured reserve Thursday, Mike Garafolo of NFL Network reports.","This transaction was inevitable after it was revealed Dart will miss the rest of the regular season due to damage to the MCL, PCL and meniscus that he suffered in his left knee during the Giants' Week 2 loss to the Rams. Fortunately for Dart, his ACL is intact, and head coach John Harbaugh also told Connor Hughes of SNY.tv on Wednesday that the second-year quarterback may be able to return in the postseason, if the team qualifies. In the meantime, Jameis Winston will cover QB duties for the Giants.",2026-09-24 15:44:00,2026-09-24 20:37:16.310505,espn
638994,Malik Nabers,NYG,Active,,,,,"Nabers (shoulder) practiced in full Thursday, Dan Salomone of the Giants' official site reports.","Nabers suffered a scare when he exited for a spell during Monday's loss at the Rams, but he was able to tough out his right shoulder issue and cap Week 2 with one catch (on four targets) for one yard. While he relayed to Ryan Dunleavy of the New York Post on Thursday that he received ""good results"" from X-rays on that shoulder, Nabers will be on the receiving end of passes from Jameis Winston instead of Jaxson Dart (knee) for the rest of the regular season.",2026-09-24 15:35:00,2026-09-24 20:37:16.310505,espn
638961,Andrew Thomas,NYG,Questionable,Groin,Groin,Not Specified,2026-09-27,"Thomas (groin) was a limited participant in Wednesday's practice,  Dan Salomone of the Giants' official site reports.","Thomas exited Monday's game in the fourth quarter with a groin injury. The adductor issue he suffered is not considered a serious injury, and the left tackle could play in Sunday's game against the Titans, Adam Schefter of ESPN reports. Thomas will probably spend the week as a limited practice participant before likely suiting up for Sunday's game to play through the injury.",2026-09-23 21:52:00,2026-09-24 20:37:16.310505,espn
638960,Micah McFadden,NYG,Active,,,,,"McFadden (neck) was listed as a full participant in Wednesday's practice estimate,  Dan Salomone of the Giants' official site reports.","McFadden missed the Giants' Week 2 loss to the Rams due to a neck injury. The linebacker was not able to log more than a limited practice session during Week 2 prep, a benchmark McFadden has already surpassed with his estimate of full participation Wednesday. Absent any setbacks, the 26-year-old should be healthy enough to suit up for Sunday's game against the Titans.",2026-09-23 21:49:00,2026-09-24 20:37:16.310505,espn
638939,Deonte Banks,NYG,Questionable,Calf,Leg,Not Specified,2026-09-27,"Banks (calf) was estimated as a limited participant for the Giants' walkthrough practice Wednesday, Dan Salomone of the Giants' official site reports.","Banks was unable to practice at the end of last week before sitting out Monday's loss against the Rams, so his designation is relatively encouraging. He'll have opportunities to practice in earnest Thursday and Friday ahead of Sunday's game versus the Titans.",2026-09-23 20:42:00,2026-09-24 20:37:16.310505,espn
